# This file was exported by Greenbyte at 2022-02-01 13:16:19. Please see https://www.greenbyte.com for more information about Greenbyte.
#
# Turbine: Penmanshiel 01
# Turbine type: Senvion MM82 (Senvion MM82 kW)
# Time zone: UTC
# Time interval: 2016-01-01 00:00:00 - 2017-01-01 00:00:00 (366 days)
#
# Penmanshiel 01 Sum production: 2614804 kWh
#
Timestamp start,Timestamp end,Duration,Status,Code,Message,Comment,Service contract category,IEC category
2016-09-26 14:59:38,2016-09-26 15:02:05,00:02:27,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 14:59:38,2016-09-26 15:02:05,00:02:27,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 15:01:54,2016-09-26 15:02:43,00:00:49,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-26 15:02:43,-,-,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:02:43,-,-,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:07:05,2016-09-26 15:11:06,00:04:01,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-26 15:07:54,2016-09-26 15:08:07,00:00:13,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:07:54,2016-09-26 15:08:07,00:00:13,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:11:06,2016-09-26 15:15:13,00:04:07,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:11:06,2016-09-26 15:15:13,00:04:07,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:15:13,2016-09-26 15:21:57,00:06:44,Stop,455,Repeating error BP52,,Repeated error  (25),Forced outage
2016-09-26 15:18:08,2016-09-26 15:18:26,00:00:18,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:18:08,2016-09-26 15:18:26,00:00:18,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:21:57,2016-09-26 15:31:35,00:09:38,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:21:57,2016-09-26 15:31:35,00:09:38,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:31:35,2016-09-26 15:31:48,00:00:13,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 15:31:35,2016-09-26 15:31:48,00:00:13,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 15:31:37,2016-09-26 15:33:20,00:01:43,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-26 15:33:20,2016-09-26 15:37:40,00:04:20,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:33:20,2016-09-26 15:37:40,00:04:20,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:37:40,2016-09-26 15:38:37,00:00:57,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 15:37:40,2016-09-26 15:38:37,00:00:57,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 15:38:37,2016-09-26 15:49:00,00:10:23,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:38:37,2016-09-26 15:49:00,00:10:23,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:49:00,2016-09-26 15:54:12,00:05:12,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-26 15:51:21,2016-09-26 15:51:48,00:00:27,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:51:21,2016-09-26 15:51:48,00:00:27,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:54:12,2016-09-26 15:57:15,00:03:03,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:54:12,2016-09-26 15:57:15,00:03:03,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:57:15,2016-09-26 15:58:47,00:01:32,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-26 15:58:47,2016-09-26 16:01:13,00:02:26,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 15:58:47,2016-09-26 16:01:13,00:02:26,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:01:13,2016-09-26 16:03:14,00:02:01,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-26 16:03:14,2016-09-26 16:05:02,00:01:48,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:03:14,2016-09-26 16:05:02,00:01:48,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:05:02,2016-09-26 16:05:23,00:00:21,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-26 16:05:23,2016-09-26 16:06:51,00:01:28,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:05:23,2016-09-26 16:06:51,00:01:28,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:06:51,2016-09-26 16:18:41,00:11:50,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-26 16:08:51,2016-09-26 16:09:03,00:00:12,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:08:51,2016-09-26 16:09:03,00:00:12,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:11:37,2016-09-26 16:12:36,00:00:59,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:11:37,2016-09-26 16:12:36,00:00:59,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:15:27,2016-09-26 16:16:12,00:00:45,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:15:27,2016-09-26 16:16:12,00:00:45,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:18:41,2016-09-26 16:23:10,00:04:29,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:18:41,2016-09-26 16:23:10,00:04:29,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:23:10,2016-09-26 16:23:58,00:00:48,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 16:23:10,2016-09-26 16:23:58,00:00:48,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 16:23:58,2016-09-26 16:26:17,00:02:19,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:23:58,2016-09-26 16:26:17,00:02:19,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:26:17,2016-09-26 16:26:30,00:00:13,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 16:26:17,2016-09-26 16:26:30,00:00:13,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 16:26:19,2016-09-26 16:28:20,00:02:01,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-26 16:27:20,2016-09-26 16:27:21,00:00:01,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:27:20,2016-09-26 16:27:21,00:00:01,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:28:20,2016-09-26 16:33:22,00:05:02,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:28:20,2016-09-26 16:33:22,00:05:02,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:33:22,2016-09-26 16:33:36,00:00:14,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 16:33:22,2016-09-26 16:33:36,00:00:14,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 16:33:36,2016-09-26 16:39:26,00:05:50,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:33:36,2016-09-26 16:39:26,00:05:50,Informational,0,System OK,,System OK (32),Full Performance
2016-09-26 16:39:26,2016-09-27 09:03:05,16:23:39,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 16:39:26,2016-09-27 09:03:05,16:23:39,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-26 20:32:35,2016-09-26 20:33:22,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-09-26 20:32:35,2016-09-26 20:33:22,00:00:47,Informational,10,Wind < start wind,,External stop (low wind speed)  (5),Out of Environmental Specification
2016-09-27 09:02:54,2016-09-27 09:33:41,00:30:47,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-27 09:33:41,2016-09-27 09:37:31,00:03:50,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 09:33:41,2016-09-27 09:37:31,00:03:50,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 09:37:31,2016-09-27 10:00:55,00:23:24,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 09:37:31,2016-09-27 10:00:55,00:23:24,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:00:45,2016-09-27 10:02:17,00:01:32,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-27 10:02:17,2016-09-27 10:06:32,00:04:15,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:02:17,2016-09-27 10:06:32,00:04:15,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:06:32,2016-09-27 10:14:12,00:07:40,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:06:32,2016-09-27 10:14:12,00:07:40,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:14:02,2016-09-27 10:16:07,00:02:05,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-27 10:16:07,2016-09-27 10:19:59,00:03:52,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:16:07,2016-09-27 10:19:59,00:03:52,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:19:59,2016-09-27 10:21:22,00:01:23,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:19:59,2016-09-27 10:21:22,00:01:23,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:21:22,2016-09-27 10:34:00,00:12:38,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:21:22,2016-09-27 10:34:00,00:12:38,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:34:00,2016-09-27 10:35:20,00:01:20,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:34:00,2016-09-27 10:35:20,00:01:20,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:35:10,2016-09-27 10:36:00,00:00:50,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-27 10:36:00,2016-09-27 10:40:07,00:04:07,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:36:00,2016-09-27 10:40:07,00:04:07,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:40:07,2016-09-27 10:40:59,00:00:52,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:40:07,2016-09-27 10:40:59,00:00:52,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:40:59,2016-09-27 10:46:25,00:05:26,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:40:59,2016-09-27 10:46:25,00:05:26,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:46:25,2016-09-27 10:47:22,00:00:57,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:46:25,2016-09-27 10:47:22,00:00:57,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:47:11,2016-09-27 10:48:02,00:00:51,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-27 10:48:02,2016-09-27 10:51:41,00:03:39,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:48:02,2016-09-27 10:51:41,00:03:39,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:51:41,2016-09-27 10:53:18,00:01:37,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:51:41,2016-09-27 10:53:18,00:01:37,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 10:53:18,2016-09-27 11:01:25,00:08:07,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 10:53:18,2016-09-27 11:01:25,00:08:07,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:01:25,2016-09-27 11:09:49,00:08:24,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:01:25,2016-09-27 11:09:49,00:08:24,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:09:49,2016-09-27 11:10:29,00:00:40,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:09:49,2016-09-27 11:10:29,00:00:40,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:10:29,2016-09-27 11:22:25,00:11:56,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:10:29,2016-09-27 11:22:25,00:11:56,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:22:14,2016-09-27 11:24:41,00:02:27,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-27 11:24:41,2016-09-27 11:28:31,00:03:50,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:24:41,2016-09-27 11:28:31,00:03:50,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:28:31,2016-09-27 11:29:58,00:01:27,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:28:31,2016-09-27 11:29:58,00:01:27,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:29:58,2016-09-27 11:38:04,00:08:06,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:29:58,2016-09-27 11:38:04,00:08:06,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:38:04,2016-09-27 11:42:16,00:04:12,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:38:04,2016-09-27 11:42:16,00:04:12,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:42:05,2016-09-27 11:43:39,00:01:34,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-27 11:43:39,2016-09-27 11:47:38,00:03:59,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:43:39,2016-09-27 11:47:38,00:03:59,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:47:38,2016-09-27 11:48:55,00:01:17,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:47:38,2016-09-27 11:48:55,00:01:17,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:48:55,2016-09-27 11:50:36,00:01:41,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:48:55,2016-09-27 11:50:36,00:01:41,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:50:36,2016-09-27 11:51:06,00:00:30,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:50:36,2016-09-27 11:51:06,00:00:30,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:50:55,2016-09-27 11:54:25,00:03:30,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-27 11:54:25,2016-09-27 11:58:13,00:03:48,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:54:25,2016-09-27 11:58:13,00:03:48,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:58:13,2016-09-27 11:59:41,00:01:28,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:58:13,2016-09-27 11:59:41,00:01:28,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 11:59:41,2016-09-27 12:03:12,00:03:31,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 11:59:41,2016-09-27 12:03:12,00:03:31,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 12:03:12,2016-09-27 12:10:23,00:07:11,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 12:03:12,2016-09-27 12:10:23,00:07:11,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 12:10:13,2016-09-27 12:12:21,00:02:08,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-27 12:12:21,2016-09-27 12:16:11,00:03:50,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 12:12:21,2016-09-27 12:16:11,00:03:50,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 12:16:11,2016-09-27 13:49:11,01:33:00,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 12:16:11,2016-09-27 13:49:11,01:33:00,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 13:49:00,2016-09-27 13:51:01,00:02:01,Stop,9210,Externally stopped,,External stop (grid) (4),Forced outage
2016-09-27 13:51:01,2016-09-27 13:54:43,00:03:42,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 13:51:01,2016-09-27 13:54:43,00:03:42,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 13:54:43,2016-09-27 13:56:17,00:01:34,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 13:54:43,2016-09-27 13:56:17,00:01:34,Warning,9000,P output externally reduced,,Warnings (27),Partial Performance
2016-09-27 13:56:17,2016-09-28 07:55:16,17:58:59,Informational,0,System OK,,System OK (32),Full Performance
2016-09-27 13:56:17,2016-09-28 07:55:16,17:58:59,Informational,0,System OK,,System OK (32),Full Performance
2016-09-28 07:55:16,2016-09-28 09:04:41,01:09:25,Stop,20,Manual stop - on site,,Manual stop (service)  (9),Scheduled Maintenance
2016-09-28 07:55:23,2016-09-28 12:58:35,05:03:12,Informational,6410,Manual yaw,,Manual stop (service)  (9),Full Performance
2016-09-28 07:55:23,2016-09-28 12:58:35,05:03:12,Informational,6410,Manual yaw,,Manual stop (service)  (9),Full Performance
2016-09-28 08:43:03,2016-09-28 08:43:10,00:00:07,Warning,2650,Overload generator fan 2,,Warnings (27),Forced outage
2016-09-28 08:43:03,2016-09-28 08:43:10,00:00:07,Warning,2650,Overload generator fan 2,,Warnings (27),Forced outage
2016-09-28 08:43:04,2016-09-28 08:43:11,00:00:07,Warning,2655,Overload generator fan 3,,Warnings (27),Forced outage
2016-09-28 08:43:04,2016-09-28 08:43:11,00:00:07,Warning,2655,Overload generator fan 3,,Warnings (27),Forced outage
2016-09-28 08:44:28,2016-09-28 09:04:41,00:20:13,Warning,7057,Heating/fan top box faulty,,Warnings (27),
